#Annotated with Bakta (v1.6.1): https://github.com/oschwengers/bakta
#Database (v4.0): https://doi.org/10.5281/zenodo.4247252
#Sequence Id	Type	Start	Stop	Strand	Locus Tag	Gene	Product	DbXrefs
contig_8	cds	410948	412342	+	KKIFNO_01940		MFS transporter	RefSeq:WP_020335004.1, SO:0001217, UniParc:UPI0003572DA9, UniRef:UniRef100_A0A3B7D4R0, UniRef:UniRef50_A4Y740, UniRef:UniRef90_A0A0M0I442
contig_8	cds	412353	413291	+	KKIFNO_01945		alpha-N-arabinofuranosidase	RefSeq:WP_014235077.1, SO:0001217, UniParc:UPI000243C2B7, UniRef:UniRef100_UPI000243C2B7, UniRef:UniRef50_A0A657HYL3, UniRef:UniRef90_A0A7H5CVE9
contig_8	cds	413348	414427	+	KKIFNO_01950	galM	galactose-1-epimerase	RefSeq:WP_020335003.1, SO:0001217, UniParc:UPI00035761EC, UniRef:UniRef100_UPI00035761EC, UniRef:UniRef50_A0A0M0I5U0, UniRef:UniRef90_A0A0M0I5U0
contig_8	cds	414491	415327	-	KKIFNO_01955	araC	arabinose operon transcriptional regulator AraC	COG:COG2207, COG:K, RefSeq:WP_020335002.1, SO:0001217, UniParc:UPI000356F057, UniRef:UniRef100_UPI000356F057, UniRef:UniRef50_A0A1B1EI19, UniRef:UniRef90_A0A1B1EI19
contig_8	cds	415764	417293	-	KKIFNO_01960	araA	L-arabinose isomerase	COG:COG2160, COG:G, SO:0001217, UniRef:UniRef50_A8ALP0, UniRef:UniRef90_D0IAA0
contig_8	cds	417330	418064	-	KKIFNO_01965		L-ribulose-5-phosphate 4-epimerase	SO:0001217, UniParc:UPI000357F487, UniRef:UniRef100_A0A1B1EI45, UniRef:UniRef50_A0A156INI6, UniRef:UniRef90_A0A1B1EI45
contig_8	cds	418057	419760	-	KKIFNO_01970	araB	ribulokinase	COG:COG1069, COG:G, EC:2.7.1.16, GO:0005524, GO:0008741, GO:0019150, GO:0019569, RefSeq:WP_020334999.1, SO:0001217, UniParc:UPI000356F9B9, UniRef:UniRef100_UPI000356F9B9, UniRef:UniRef50_P58543, UniRef:UniRef90_Q87FK5
contig_8	cds	420142	421140	+	KKIFNO_01975		sugar ABC transporter substrate-binding protein	RefSeq:WP_020334998.1, SO:0001217, UniParc:UPI000358158E, UniRef:UniRef100_UPI000358158E, UniRef:UniRef50_P02924, UniRef:UniRef90_A0A2J8G3U8
contig_8	cds	421200	422717	+	KKIFNO_01980	araG	L-arabinose ABC transporter ATP-binding protein AraG	EC:7.5.2.12, KEGG:K10539, RefSeq:WP_014235070.1, SO:0001217, UniParc:UPI000243C2B0, UniRef:UniRef100_A0A3B7CYX6, UniRef:UniRef50_Q1JUP7, UniRef:UniRef90_A0A2J8I1P4
contig_8	cds	422735	423724	+	KKIFNO_01985	araH	L-arabinose ABC transporter permease AraH	RefSeq:WP_014235069.1, SO:0001217, UniParc:UPI000243C2AF, UniRef:UniRef100_A0A1B1EI14, UniRef:UniRef50_P0AE26, UniRef:UniRef90_A0A2J8HNV1
contig_8	cds	424481	425455	+	KKIFNO_01990		porin	RefSeq:WP_020334996.1, SO:0001217, UniParc:UPI000357A747, UniRef:UniRef100_UPI000357A747, UniRef:UniRef50_A0A1B1EI34, UniRef:UniRef90_A0A1B1EI34
contig_8	cds	425684	427795	+	KKIFNO_01995		Ligand-gated channel	SO:0001217, UniRef:UniRef50_A0A7H8DVC3, UniRef:UniRef90_A0A1B1EI26
contig_8	cds	427881	428804	+	KKIFNO_02000	fecB	Fe(3+)-dicitrate ABC transporter substrate-binding protein FecB	KEGG:K23181, RefSeq:WP_020334994.1, SO:0001217, UniParc:UPI000356F30C, UniRef:UniRef100_UPI000356F30C, UniRef:UniRef50_A0A330LMP5, UniRef:UniRef90_A0A1B1EIS6
contig_8	cds	429007	430473	-	KKIFNO_02005		arylsulfatase	RefSeq:WP_020334993.1, SO:0001217, UniParc:UPI00035710F6, UniRef:UniRef100_UPI00035710F6, UniRef:UniRef50_I9EDC3, UniRef:UniRef90_A0A1B1EID0
contig_8	cds	430470	431966	-	KKIFNO_02010		arylsulfatase	RefSeq:WP_020334992.1, SO:0001217, UniParc:UPI0003571B95, UniRef:UniRef100_UPI0003571B95, UniRef:UniRef50_A0A1J1JCE5, UniRef:UniRef90_A0A1B1EI30
contig_8	cds	432102	433304	+	KKIFNO_02015		anaerobic sulfatase maturase	RefSeq:WP_020334991.1, SO:0001217, UniParc:UPI0003578348, UniRef:UniRef100_UPI0003578348, UniRef:UniRef50_A0A329EL62, UniRef:UniRef90_A0A0M0HW49
contig_8	cds	433653	435374	+	KKIFNO_02020		DUF2264 domain-containing protein	RefSeq:WP_024372633.1, SO:0001217, UniParc:UPI0004628E0E, UniRef:UniRef100_UPI0004628E0E, UniRef:UniRef50_Q7MBV6, UniRef:UniRef90_A0A1B1EI57
contig_8	cds	435442	437361	+	KKIFNO_02025		peptide ABC transporter substrate-binding protein	RefSeq:WP_020334989.1, SO:0001217, UniParc:UPI000357417E, UniRef:UniRef100_UPI000357417E, UniRef:UniRef50_D2YDV8, UniRef:UniRef90_A0A1B1EI85
contig_8	cds	437475	438470	+	KKIFNO_02030		ABC transporter permease	RefSeq:WP_014235060.1, SO:0001217, UniParc:UPI000243C2A6, UniRef:UniRef100_A0A1B1EI22, UniRef:UniRef50_D2YDV7, UniRef:UniRef90_A0A1B1EI22
contig_8	cds	438487	439662	+	KKIFNO_02035		peptide ABC transporter permease	RefSeq:WP_020334988.1, SO:0001217, UniParc:UPI000356E9DD, UniRef:UniRef100_UPI000356E9DD, UniRef:UniRef50_A0A561B878, UniRef:UniRef90_A0A1B1ELW3
contig_8	cds	439673	441346	+	KKIFNO_02040	nikD	nickel import ATP-binding protein NikD	RefSeq:WP_020334987.1, SO:0001217, UniParc:UPI0003582AD4, UniRef:UniRef100_UPI0003582AD4, UniRef:UniRef50_U4KIX4, UniRef:UniRef90_A0A1B1EI24
contig_8	cds	441460	443463	+	KKIFNO_02045		methyl-accepting chemotaxis protein	RefSeq:WP_020334986.1, SO:0001217, UniParc:UPI0003579DF8, UniRef:UniRef100_UPI0003579DF8, UniRef:UniRef50_A0A1B1EI44, UniRef:UniRef90_A0A1B1EI44
contig_8	cds	443473	444636	+	KKIFNO_02050		NagC family transcriptional regulator	RefSeq:WP_020334985.1, SO:0001217, UniParc:UPI000356ECA9, UniRef:UniRef100_UPI0004173517, UniRef:UniRef50_A0A1B1EI36, UniRef:UniRef90_A0A1B1EI36
contig_8	cds	444740	447448	-	KKIFNO_02055		glycoside hydrolase family 2	RefSeq:WP_024372634.1, SO:0001217, UniParc:UPI0003FE3A50, UniRef:UniRef100_UPI0003FE3A50, UniRef:UniRef50_A0A2J8GG10, UniRef:UniRef90_A0A1B1ELQ3
contig_8	cds	448287	449912	+	KKIFNO_02060	sulP	sodium-independent anion transporter	KEGG:K03321, RefSeq:WP_020333533.1, SO:0001217, UniParc:UPI000357B708, UniRef:UniRef100_UPI000357B708, UniRef:UniRef50_U4KGK0, UniRef:UniRef90_A0A1B1EIT6
contig_8	cds	449916	450932	+	KKIFNO_02065	galE	UDP-glucose 4-epimerase GalE	RefSeq:WP_020333532.1, SO:0001217, UniParc:UPI000357925B, UniRef:UniRef100_A0A1B1EIE0, UniRef:UniRef50_P09147, UniRef:UniRef90_A0A3B7D0F0
contig_8	cds	450950	451999	+	KKIFNO_02070		UDP-glucose--hexose-1-phosphate uridylyltransferase	EC:2.7.7.12, KEGG:K00965, SO:0001217, UniRef:UniRef50_Q9HDU5, UniRef:UniRef90_A0A1B1EI33
contig_8	cds	452256	453425	+	KKIFNO_02075		glycosyl hydrolase	EC:3.2.1.180, KEGG:K18581, RefSeq:WP_014235051.1, SO:0001217, UniParc:UPI000243C29D, UniRef:UniRef100_UPI000243C29D, UniRef:UniRef50_U4KGK7, UniRef:UniRef90_A0A0M0HW47
contig_8	cds	453492	455678	+	KKIFNO_02080	gnpA	1,3-beta-galactosyl-N-acetylhexosamine phosphorylase	RefSeq:WP_020333530.1, SO:0001217, UniParc:UPI000357F2A7, UniRef:UniRef100_UPI000357F2A7, UniRef:UniRef50_A0A5C1QCQ9, UniRef:UniRef90_A0A4Q7I8L5
contig_8	cds	455786	457804	+	KKIFNO_02085		Chondroitinase	RefSeq:WP_024372635.1, SO:0001217, UniParc:UPI00040C9BDB, UniRef:UniRef100_UPI00040C9BDB, UniRef:UniRef50_A0A3Q0KZL2, UniRef:UniRef90_A0A1B1EI95
contig_8	cds	457986	460739	+	KKIFNO_02090		peptidase M16	EC:3.4.24.-, KEGG:K07263, RefSeq:WP_020333527.1, SO:0001217, UniParc:UPI000357C007, UniRef:UniRef100_UPI000357C007, UniRef:UniRef50_A0A0C1Z981, UniRef:UniRef90_A0A1B1EI32
contig_8	cds	460798	461895	-	KKIFNO_02095		phosphotransferase	RefSeq:WP_024372636.1, SO:0001217, UniParc:UPI0004229DAD, UniRef:UniRef100_UPI0004229DAD, UniRef:UniRef50_A0A7H4PQ97, UniRef:UniRef90_A0A1B1ELH1
contig_8	cds	462096	464357	+	KKIFNO_02100	katG	catalase/peroxidase HPI	EC:1.11.1.21, KEGG:K03782, SO:0001217, UniRef:UniRef50_P73911, UniRef:UniRef90_A0A1B1EI40
contig_8	ncRNA-region	464914	464998	+			Cyclic di-GMP-I riboswitch	RFAM:RF01051, SO:0000035
contig_8	cds	465268	466839	+	KKIFNO_02105		glycoside hydrolase 68 family protein	RefSeq:WP_024372637.1, SO:0001217, UniParc:UPI0003FF017D, UniRef:UniRef100_UPI0003FF017D, UniRef:UniRef50_Q43998, UniRef:UniRef90_A0A3B7D6A8
contig_8	cds	466912	468534	+	KKIFNO_02110		levanase	RefSeq:WP_020333522.1, SO:0001217, UniParc:UPI0003574E98, UniRef:UniRef100_UPI0003574E98, UniRef:UniRef50_A0A0M2H9P8, UniRef:UniRef90_A0A1B1EI43
contig_8	cds	468619	468738	-	KKIFNO_02115		hypothetical protein	
contig_8	cds	468925	469209	-	KKIFNO_02120		hypothetical protein	RefSeq:WP_020333520.1, SO:0001217, UniParc:UPI000357721C, UniRef:UniRef100_UPI000357721C, UniRef:UniRef50_A0A1B1EIU6, UniRef:UniRef90_A0A1B1EIU6
contig_8	cds	469290	469700	-	KKIFNO_02125		hypothetical protein	RefSeq:WP_020333519.1, SO:0001217, UniParc:UPI000356E6E6, UniRef:UniRef100_UPI000356E6E6, UniRef:UniRef50_A0A1B1EIF1, UniRef:UniRef90_A0A1B1EIF1
contig_8	cds	469710	469931	-	KKIFNO_02130		Peptidase M6	RefSeq:WP_014235041.1, SO:0001217, UniParc:UPI000243C194, UniRef:UniRef100_A0A1B1EI46, UniRef:UniRef50_A0A1B1EI46, UniRef:UniRef90_A0A1B1EI46
contig_8	cds	469943	471487	-	KKIFNO_02135		Peptidase M6	RefSeq:WP_024372638.1, SO:0001217, UniParc:UPI0004037DCC, UniRef:UniRef100_UPI001F270704, UniRef:UniRef50_A0A521CGB1, UniRef:UniRef90_A0A1B1EI51
contig_8	cds	472265	472723	-	KKIFNO_02140		exoribonuclease R	RefSeq:WP_020333517.1, SO:0001217, UniParc:UPI0003582675, UniRef:UniRef100_UPI0003582675, UniRef:UniRef50_Q7MEI6, UniRef:UniRef90_Q7MEI6
contig_8	cds	472881	473714	-	KKIFNO_02145		AraC family transcriptional regulator	RefSeq:WP_020333516.1, SO:0001217, UniParc:UPI0003578085, UniRef:UniRef100_UPI0003578085, UniRef:UniRef50_A0A0Q4EY33, UniRef:UniRef90_A0A1B1EIA5
contig_8	cds	473966	475105	+	KKIFNO_02150		ornithine cyclodeaminase	EC:1.4.3.-, KEGG:K25272, RefSeq:WP_014235037.1, SO:0001217, UniParc:UPI000243C190, UniRef:UniRef100_UPI000243C190, UniRef:UniRef50_A0A1V4IWZ9, UniRef:UniRef90_A0A3B7D898
contig_8	cds	475141	475560	+	KKIFNO_02155		RidA family protein	RefSeq:WP_014235036.1, SO:0001217, UniParc:UPI000243C18F, UniRef:UniRef100_A0A3B7D4U8, UniRef:UniRef50_A0A1N6M1H5, UniRef:UniRef90_A0A1B1EI41
contig_8	cds	475655	476947	+	KKIFNO_02160		D-amino-acid oxidase	EC:1.4.3.-, KEGG:K25271, RefSeq:WP_020333514.1, SO:0001217, UniParc:UPI000357E095, UniRef:UniRef100_UPI000357E095, UniRef:UniRef50_A0A1N6M7N4, UniRef:UniRef90_A0A1B1EI48
contig_8	cds	476986	478386	+	KKIFNO_02165		amino acid transporter	RefSeq:WP_020333513.1, SO:0001217, UniParc:UPI0003581C64, UniRef:UniRef100_UPI0003581C64, UniRef:UniRef50_A0A1A8T9Z3, UniRef:UniRef90_A0A1B1EI64
contig_8	cds	479115	480038	+	KKIFNO_02170		OmpA family	RefSeq:WP_020333512.1, SO:0001217, UniParc:UPI0003579201, UniRef:UniRef100_UPI0003579201, UniRef:UniRef50_A0A2N4UQT4, UniRef:UniRef90_A0A3B7CXZ1
contig_8	cds	480249	481700	-	KKIFNO_02175	putP	sodium/proline symporter PutP	RefSeq:WP_020333510.1, SO:0001217, UniParc:UPI00035728AD, UniRef:UniRef100_A0A1B1EIV6, UniRef:UniRef50_A0A4U1M1W4, UniRef:UniRef90_A0A3B7CZK1
contig_8	cds	481750	482136	-	KKIFNO_02180		L-ectoine synthase	RefSeq:WP_014235031.1, SO:0001217, UniParc:UPI000243C18A, UniRef:UniRef100_A0A1B1EIG0, UniRef:UniRef50_Q89TD1, UniRef:UniRef90_A0A1B1EIG0
contig_8	cds	482274	483161	+	KKIFNO_02185		LysR family transcriptional regulator	KEGG:K03566, RefSeq:WP_020333509.1, SO:0001217, UniParc:UPI0003570887, UniRef:UniRef100_A0A1B1EI56, UniRef:UniRef50_A0A1B1EI56, UniRef:UniRef90_A0A1B1EI56
contig_8	cds	483287	484486	-	KKIFNO_02190		type III PLP-dependent enzyme	RefSeq:WP_020333507.1, SO:0001217, UniParc:UPI000357B006, UniRef:UniRef100_A0A3B7D536, UniRef:UniRef50_A0A0C5VRV6, UniRef:UniRef90_A0A1B1EI61
contig_8	cds	484750	485664	-	KKIFNO_02195		LuxR family transcriptional regulator	RefSeq:WP_020333506.1, SO:0001217, UniParc:UPI000357B771, UniRef:UniRef100_UPI000357B771, UniRef:UniRef50_A0A0J1HFZ4, UniRef:UniRef90_A0A0J1HFZ4
contig_8	cds	485748	487088	+	KKIFNO_02200		aspartate aminotransferase family protein	EC:2.6.1.18, KEGG:K00822, RefSeq:WP_020333505.1, SO:0001217, UniParc:UPI00035786EE, UniRef:UniRef100_UPI00035786EE, UniRef:UniRef50_Q9I700, UniRef:UniRef90_A0A0J1HG72
contig_8	cds	487114	488610	+	KKIFNO_02205	mmsA	methylmalonate-semialdehyde dehydrogenase (CoA acylating)	EC:1.2.1.18, EC:1.2.1.27, KEGG:K00140, RefSeq:WP_020333504.1, SO:0001217, UniParc:UPI0003570112, UniRef:UniRef100_UPI0003570112, UniRef:UniRef50_Q9I702, UniRef:UniRef90_A0A3B7D4W0
contig_8	cds	488682	489329	-	KKIFNO_02210		glutathione S-transferase	RefSeq:WP_020333503.1, SO:0001217, UniParc:UPI00035823A7, UniRef:UniRef100_UPI00035823A7, UniRef:UniRef50_A0A0Q0GKY3, UniRef:UniRef90_A0A1B1EI59
contig_8	cds	489448	490281	+	KKIFNO_02215		LysR family transcriptional regulator	RefSeq:WP_020333502.1, SO:0001217, UniParc:UPI0003579E97, UniRef:UniRef100_UPI0003579E97, UniRef:UniRef50_A7N8E1, UniRef:UniRef90_A0A1B1EI74
contig_8	cds	490369	490683	-	KKIFNO_02220		Small Multidrug Resistance protein	RefSeq:WP_014235023.1, SO:0001217, UniParc:UPI000243C182, UniRef:UniRef100_A0A1B1EI60, UniRef:UniRef50_Q60AT6, UniRef:UniRef90_A0A1B1EI60
contig_8	cds	490802	491665	+	KKIFNO_02225		LysR family transcriptional regulator	RefSeq:WP_031334601.1, SO:0001217, UniParc:UPI000406F943, UniRef:UniRef100_UPI000406F943, UniRef:UniRef50_A0A329EDE0, UniRef:UniRef90_A0A1B1EIW6
contig_8	cds	491834	492259	+	KKIFNO_02230		DoxX family protein	RefSeq:WP_014235021.1, SO:0001217, UniParc:UPI000243C180, UniRef:UniRef100_A0A1B1EIG9, UniRef:UniRef50_A0A1N6M0G3, UniRef:UniRef90_A0A1B1EIG9
contig_8	cds	492503	492835	+	KKIFNO_02235		YggL 50S ribosome-binding protein	RefSeq:WP_014235020.1, SO:0001217, UniParc:UPI000243C17F, UniRef:UniRef100_A0A1B1EI66, UniRef:UniRef50_Q0HRD7, UniRef:UniRef90_A0A1B1EI66
contig_8	cds	492857	493609	+	KKIFNO_02240		hydrolase	RefSeq:WP_020333499.1, SO:0001217, UniParc:UPI000357EEA2, UniRef:UniRef100_A0A3B7D550, UniRef:UniRef50_U3BAX3, UniRef:UniRef90_A0A1B1EI70
contig_8	cds	493660	494007	-	KKIFNO_02245		RidA family protein	RefSeq:WP_014235018.1, SO:0001217, UniParc:UPI000243C17D, UniRef:UniRef100_A0A3B7CZ17, UniRef:UniRef50_A0A3S9L9N8, UniRef:UniRef90_A0A1B1EI97
contig_8	cds	494256	495470	-	KKIFNO_02250		transposase	RefSeq:WP_020333498.1, SO:0001217, UniParc:UPI0003581FF2, UniRef:UniRef100_UPI0003581FF2, UniRef:UniRef50_A0A1E5FD89, UniRef:UniRef90_A0A1B1EIC4
contig_8	cds	495538	496998	-	KKIFNO_02255	tnaA	tryptophanase	COG:COG3033, COG:E, RefSeq:WP_020333497.1, SO:0001217, UniParc:UPI0003570218, UniRef:UniRef100_UPI0003570218, UniRef:UniRef50_Q8XB34, UniRef:UniRef90_A0A1B1EI58
contig_8	sorf	497277	497351	-	KKIFNO_02260		Tryptophanase leader peptide	RefSeq:WP_076633468.1, SO:0001217, UniParc:UPI0009781A17, UniRef:UniRef100_A0A3B7CZQ3, UniRef:UniRef50_A0A3B7CZQ3, UniRef:UniRef90_A0A3B7CZQ3
contig_8	cds	497859	498872	+	KKIFNO_02265		multidrug transporter	RefSeq:WP_020333496.1, SO:0001217, UniParc:UPI0003573C65, UniRef:UniRef100_UPI0003573C65, UniRef:UniRef50_U3BKH1, UniRef:UniRef90_A0A1B1EI69
contig_8	cds	498879	500417	+	KKIFNO_02270		MFS transporter	RefSeq:WP_020333495.1, SO:0001217, UniParc:UPI0003576238, UniRef:UniRef100_UPI0003576238, UniRef:UniRef50_A0A3B7D6E1, UniRef:UniRef90_A0A3B7D6E1
contig_8	cds	500485	501096	-	KKIFNO_02275		TetR/AcrR family transcriptional regulator	RefSeq:WP_020333494.1, SO:0001217, UniParc:UPI0003582709, UniRef:UniRef100_UPI0003582709, UniRef:UniRef50_D0X4S4, UniRef:UniRef90_A0A1B1EI71
contig_8	cds	501219	501980	-	KKIFNO_02280		siderophore ABC transporter ATP-binding protein	RefSeq:WP_020333493.1, SO:0001217, UniParc:UPI000357BDDB, UniRef:UniRef100_UPI000357BDDB, UniRef:UniRef50_A0A1C3IQR0, UniRef:UniRef90_D0X4S5
contig_8	cds	501992	502942	-	KKIFNO_02285		ABC transporter permease	RefSeq:WP_020333492.1, SO:0001217, UniParc:UPI000356F297, UniRef:UniRef100_UPI000356F297, UniRef:UniRef50_A0A0H6USB4, UniRef:UniRef90_A0A454BCX0
contig_8	cds	502935	503891	-	KKIFNO_02290		siderophore ABC transporter permease	RefSeq:WP_020333491.1, SO:0001217, UniParc:UPI00035752E3, UniRef:UniRef100_A0A1B1EI76, UniRef:UniRef50_A0A5S3ZA02, UniRef:UniRef90_A0A1B1EI76
contig_8	cds	503981	504901	-	KKIFNO_02295		ferric anguibactin-binding protein	RefSeq:WP_014235009.1, SO:0001217, UniParc:UPI000243C06C, UniRef:UniRef100_UPI000243C06C, UniRef:UniRef50_D0X4S8, UniRef:UniRef90_A0A1B1ELK5
contig_8	cds	505098	506036	+	KKIFNO_02300		LysR family transcriptional regulator	RefSeq:WP_024372640.1, SO:0001217, UniParc:UPI000462C3F0, UniRef:UniRef100_UPI000462C3F0, UniRef:UniRef50_A0A290RZW2, UniRef:UniRef90_A0A1B1ELM2
contig_8	cds	506174	508204	+	KKIFNO_02305		TonB-dependent receptor	RefSeq:WP_020333489.1, SO:0001217, UniParc:UPI0003576F6C, UniRef:UniRef100_A0A1B1EI78, UniRef:UniRef50_A0A1E5FVL8, UniRef:UniRef90_A0A1B1EI78
contig_8	cds	508276	509487	-	KKIFNO_02310		MFS transporter	RefSeq:WP_020333488.1, SO:0001217, UniParc:UPI0003577F39, UniRef:UniRef100_A0A1B1EIA8, UniRef:UniRef50_A0A178KAQ2, UniRef:UniRef90_A0A1B1EIA8
contig_8	cds	509484	510128	-	KKIFNO_02315		recombinase	RefSeq:WP_014235005.1, SO:0001217, UniParc:UPI000243C068, UniRef:UniRef100_A0A1B1EID1, UniRef:UniRef50_A0A6B8NB14, UniRef:UniRef90_A0A1B1EID1
contig_8	cds	510386	511825	-	KKIFNO_02320		PTS maltose transporter subunit IIBC	RefSeq:WP_014235004.1, SO:0001217, UniParc:UPI000243C067, UniRef:UniRef100_A0A1B1EI67, UniRef:UniRef50_P51184, UniRef:UniRef90_A0A1B1EI67
contig_8	cds	512213	513199	+	KKIFNO_02325		transcriptional regulator	RefSeq:WP_020333486.1, SO:0001217, UniParc:UPI000356FD90, UniRef:UniRef100_A0A3B7D6E9, UniRef:UniRef50_D7HCU8, UniRef:UniRef90_A0A1B1EI77
contig_8	cds	513303	515285	-	KKIFNO_02330	glgX	glycogen debranching protein GlgX	RefSeq:WP_020333485.1, SO:0001217, UniParc:UPI00035799DE, UniRef:UniRef100_UPI00035799DE, UniRef:UniRef50_Q5DZC5, UniRef:UniRef90_A7JXI2
contig_8	cds	515742	517019	+	KKIFNO_02335		maltoporin	RefSeq:WP_014235001.1, SO:0001217, UniParc:UPI000243C064, UniRef:UniRef100_A0A1B1EI80, UniRef:UniRef50_Q8KKH0, UniRef:UniRef90_A0A1B1EI80
contig_8	cds	517121	517930	+	KKIFNO_02340		transcriptional regulator	RefSeq:WP_014235000.1, SO:0001217, UniParc:UPI000243C063, UniRef:UniRef100_A0A1B1EIY5, UniRef:UniRef50_A0A0H0YIR4, UniRef:UniRef90_A0A1B1EIY5
contig_8	cds	518229	518735	+	KKIFNO_02345		glycosidase	RefSeq:WP_014234999.1, SO:0001217, UniParc:UPI000243C062, UniRef:UniRef100_A0A1B1EII7, UniRef:UniRef50_A0A0P7ENQ5, UniRef:UniRef90_A0A1B1EII7
contig_8	cds	518825	520420	+	KKIFNO_02350		glycosidase	RefSeq:WP_020333484.1, SO:0001217, UniParc:UPI00035705B3, UniRef:UniRef100_UPI00035705B3, UniRef:UniRef50_K1JHU3, UniRef:UniRef90_A0A1B1EI87
contig_8	cds	520598	524578	-	KKIFNO_02355	pulA	DUF3372 domain-containing protein	RefSeq:WP_020333483.1, SO:0001217, UniParc:UPI000357C672, UniRef:UniRef100_UPI000357C672, UniRef:UniRef50_V5F4D6, UniRef:UniRef90_A0A1B1EI88
contig_8	cds	525121	526314	+	KKIFNO_02360		sel1 repeat family protein	RefSeq:WP_024372641.1, SO:0001217, UniParc:UPI000404FDA6, UniRef:UniRef100_UPI000404FDA6, UniRef:UniRef50_U3BEZ8, UniRef:UniRef90_A0A1B1EIB7
contig_8	cds	526548	527417	+	KKIFNO_02365	pdxY	pyridoxal kinase PdxY	COG:COG2240, COG:H, EC:2.7.1.35, KEGG:K00868, RefSeq:WP_020333481.1, SO:0001217, UniParc:UPI0003573740, UniRef:UniRef100_A0A1B1EIE1, UniRef:UniRef50_Q6LP62, UniRef:UniRef90_A0A1B1EIE1
contig_8	cds	527488	528708	-	KKIFNO_02370	sstT	serine/threonine transporter SstT	COG:COG3633, COG:E, GO:0005886, GO:0015171, GO:0015293, GO:0015826, GO:0016021, GO:0032329, RefSeq:WP_014234994.1, SO:0001217, UniParc:UPI000243C05D, UniRef:UniRef100_A0A1B1EI81, UniRef:UniRef50_P0AGE5, UniRef:UniRef90_Q87FP8
contig_8	cds	529065	530141	-	KKIFNO_02375	rsgA	ribosome small subunit-dependent GTPase A	RefSeq:WP_020333480.1, SO:0001217, UniParc:UPI0003583422, UniRef:UniRef100_UPI0003583422, UniRef:UniRef50_A0A1J4R0L1, UniRef:UniRef90_A0A1B1EI91
contig_8	cds	530422	530724	-	KKIFNO_02380		PTS glucose transporter subunit IIB	RefSeq:WP_020333479.1, SO:0001217, UniParc:UPI0003572D6C, UniRef:UniRef100_UPI0003572D6C, UniRef:UniRef50_A7N5P4, UniRef:UniRef90_A0A1B1EIA2
contig_8	cds	530922	531539	-	KKIFNO_02385		SCO family protein	RefSeq:WP_020333478.1, SO:0001217, UniParc:UPI000357D6C0, UniRef:UniRef100_UPI000357D6C0, UniRef:UniRef50_Q7MGA0, UniRef:UniRef90_A0A1B1EI86
contig_8	cds	531549	531974	-	KKIFNO_02390		hypothetical protein	RefSeq:WP_020333477.1, SO:0001217, UniParc:UPI000357D853, UniRef:UniRef100_UPI000357D853, UniRef:UniRef50_A0A344KSL0, UniRef:UniRef90_A0A1B1EIZ9
contig_8	cds	532120	533001	-	KKIFNO_02395		DUF368 domain-containing protein	KEGG:K08974, SO:0001217, UniRef:UniRef50_A0A2E0HFP7, UniRef:UniRef90_UPI001CD70219
contig_8	ncRNA	533352	533460	+	KKIFNO_02400	Qrr	Qrr RNA	RFAM:RF00378, SO:0000655
contig_8	cds	533596	536304	-	KKIFNO_02405	malT	HTH-type transcriptional regulator MalT	COG:COG2909, COG:K, GO:0003677, GO:0003700, GO:0005524, GO:0005975, GO:0045893, GO:0045913, KEGG:K03556, RefSeq:WP_014234988.1, SO:0001217, UniParc:UPI000243C057, UniRef:UniRef100_A0A1B1EIJ9, UniRef:UniRef50_Q9KNF3, UniRef:UniRef90_Q87FQ5
contig_8	cds	536874	539327	+	KKIFNO_02410	glgP	glycogen phosphorylase	COG:COG0058, COG:G, RefSeq:WP_020333475.1, SO:0001217, UniParc:UPI0003570ACB, UniRef:UniRef100_UPI0003570ACB, UniRef:UniRef50_B1ZZY1, UniRef:UniRef90_A0A240ELQ3
contig_8	cds	539444	541624	+	KKIFNO_02415	malQ	4-alpha-glucanotransferase	COG:COG1640, COG:G, EC:2.4.1.25, KEGG:K00705, RefSeq:WP_020333474.1, SO:0001217, UniParc:UPI00035771BC, UniRef:UniRef100_UPI00035771BC, UniRef:UniRef50_A0A0F5AMC5, UniRef:UniRef90_A0A0H0YD69
contig_8	cds	541906	544110	+	KKIFNO_02420	glgB	1,4-alpha-glucan branching protein GlgB	COG:COG0296, COG:G, RefSeq:WP_020333473.1, SO:0001217, UniParc:UPI0003572F28, UniRef:UniRef100_UPI0003572F28, UniRef:UniRef50_Q9KNE8, UniRef:UniRef90_A0A1B1EIC6
contig_8	cds	544257	544934	+	KKIFNO_02425	mtgA	monofunctional biosynthetic peptidoglycan transglycosylase	RefSeq:WP_014234984.1, SO:0001217, UniParc:UPI000243BF75, UniRef:UniRef100_A0A1B1EIE8, UniRef:UniRef50_Q87FR1, UniRef:UniRef90_A0A1B1EIE8
contig_8	cds	545096	547156	+	KKIFNO_02430		alpha-amylase	RefSeq:WP_020333472.1, SO:0001217, UniParc:UPI0003582C03, UniRef:UniRef100_UPI0003582C03, UniRef:UniRef50_A0A090ICU8, UniRef:UniRef90_A0A7Y7DYC5
contig_8	cds	547433	548170	+	KKIFNO_02435	spoVV	Gate domain-containing protein	COG:COG3314, COG:DE, RefSeq:WP_020333471.1, SO:0001217, UniParc:UPI00035780E2, UniRef:UniRef100_UPI00035780E2, UniRef:UniRef50_C9QEP3, UniRef:UniRef90_A8T3D3
