#Annotated with Bakta (v1.6.1): https://github.com/oschwengers/bakta
#Database (v4.0): https://doi.org/10.5281/zenodo.4247252
#Sequence Id	Type	Start	Stop	Strand	Locus Tag	Gene	Product	DbXrefs
contig_3	cds	1290411	1290875	-	AGOCLK_05745		AsnC family transcriptional regulator	RefSeq:WP_020335403.1, SO:0001217, UniParc:UPI00035762B2, UniRef:UniRef100_UPI00035762B2, UniRef:UniRef50_A0A3A4CYW7, UniRef:UniRef90_A0A1B1EJ28
contig_3	cds	1291029	1292057	-	AGOCLK_05750		dehydrogenase	RefSeq:WP_020335404.1, SO:0001217, UniParc:UPI0003575D27, UniRef:UniRef100_UPI0003575D27, UniRef:UniRef50_A0A448NV88, UniRef:UniRef90_UPI001FBC1083
contig_3	cds	1292430	1292870	-	AGOCLK_05755		DUF3015 domain-containing protein	RefSeq:WP_020335405.1, SO:0001217, UniParc:UPI000357D575, UniRef:UniRef100_UPI000357D575, UniRef:UniRef50_A0A0M0HTY7, UniRef:UniRef90_UPI000803D3A4
contig_3	cds	1292875	1294677	-	AGOCLK_05760		DUF4105 domain-containing protein	RefSeq:WP_020335406.1, SO:0001217, UniParc:UPI0003582EAE, UniRef:UniRef100_UPI0003582EAE, UniRef:UniRef50_A0A1E5BZF0, UniRef:UniRef90_UPI0003582EAE
contig_3	cds	1294864	1295736	-	AGOCLK_05765		alpha/beta hydrolase	RefSeq:WP_031779246.1, SO:0001217, UniParc:UPI000421DFCC, UniRef:UniRef100_UPI00035741FF, UniRef:UniRef50_A0A2N1DII5, UniRef:UniRef90_UPI001FBAFEE4
contig_3	cds	1295900	1296478	-	AGOCLK_05770		hypothetical protein	RefSeq:WP_020335408.1, SO:0001217, UniParc:UPI000357B96E, UniRef:UniRef100_UPI000357B96E, UniRef:UniRef50_A0A0J1HFT4, UniRef:UniRef90_A0A1B1EJG4
contig_3	cds	1296490	1297851	-	AGOCLK_05775		Transglycosylase	SO:0001217, UniRef:UniRef50_A0A090QHB7, UniRef:UniRef90_A0A1B1ELL7
contig_3	cds	1297851	1298615	-	AGOCLK_05780		hypothetical protein	RefSeq:WP_020335410.1, SO:0001217, UniParc:UPI000357776C, UniRef:UniRef100_UPI000357776C, UniRef:UniRef50_A0A109X6B9, UniRef:UniRef90_A0A1B1EIS9
contig_3	cds	1298605	1299903	-	AGOCLK_05785		hypothetical protein	RefSeq:WP_020335411.1, SO:0001217, UniParc:UPI0003581035, UniRef:UniRef100_UPI0003581035, UniRef:UniRef50_A0A0J1GQM9, UniRef:UniRef90_A0A1B1EIS7
contig_3	cds	1299922	1301319	-	AGOCLK_05790		hypothetical protein	RefSeq:WP_020335413.1, SO:0001217, UniParc:UPI000357DF62, UniRef:UniRef100_UPI000357DF62, UniRef:UniRef50_A0A0J1GPN9, UniRef:UniRef90_A0A1B1EIS0
contig_3	cds	1301301	1302479	-	AGOCLK_05795		hypothetical protein	RefSeq:WP_020335415.1, SO:0001217, UniParc:UPI0003582AED, UniRef:UniRef100_A0A1B1EIR4, UniRef:UniRef50_A0A090QHB3, UniRef:UniRef90_A0A151JLA2
contig_3	cds	1302479	1303195	-	AGOCLK_05800		hypothetical protein	RefSeq:WP_020335416.1, SO:0001217, UniParc:UPI00035718CB, UniRef:UniRef100_UPI00035718CB, UniRef:UniRef50_A0A0J1HFU0, UniRef:UniRef90_A0A1B1EIX2
contig_3	cds	1303224	1304123	-	AGOCLK_05805		hypothetical protein	RefSeq:WP_020335417.1, SO:0001217, UniParc:UPI000357DEB0, UniRef:UniRef100_UPI000357DEB0, UniRef:UniRef50_A0A3B7D1Q5, UniRef:UniRef90_A0A3B7D1Q5
contig_3	cds	1304546	1306183	-	AGOCLK_05810		BCCT transporter	RefSeq:WP_014234857.1, SO:0001217, UniParc:UPI000243BC09, UniRef:UniRef100_A0A1B1EIU7, UniRef:UniRef50_Q87NG3, UniRef:UniRef90_A0A1B1EIU7
contig_3	cds	1306713	1307825	+	AGOCLK_05815		two-component system response regulator	RefSeq:WP_020335418.1, SO:0001217, UniParc:UPI00035791E9, UniRef:UniRef100_UPI00035791E9, UniRef:UniRef50_H8Z539, UniRef:UniRef90_A0A1B1EIR0
contig_3	cds	1307862	1310291	+	AGOCLK_05820		histidine kinase	RefSeq:WP_020335419.1, SO:0001217, UniParc:UPI00035778CB, UniRef:UniRef100_UPI00035778CB, UniRef:UniRef50_A0A1B1EIR3, UniRef:UniRef90_A0A1B1EIR3
contig_3	cds	1310448	1310933	+	AGOCLK_05825		acyl-CoA thioesterase	RefSeq:WP_014234860.1, SO:0001217, UniParc:UPI000243BC0C, UniRef:UniRef100_A0A1B1EIS1, UniRef:UniRef50_Q8EDH7, UniRef:UniRef90_A0A128FFV4
contig_3	cds	1311084	1311338	+	AGOCLK_05830		(pseudo) hypothetical protein	SO:0001217, UniRef:UniRef50_A0A0M0HM08, UniRef:UniRef50_A0A2S1MIQ8, UniRef:UniRef90_A0A2S1MIQ8, UniRef:UniRef90_A0A7Y0SMX9
contig_3	ncRNA	1311556	1311751	-	AGOCLK_05835	MicX	MicX Vibrio cholerae sRNA	RFAM:RF01808, SO:0000655
contig_3	cds	1311777	1312667	-	AGOCLK_05840	malG	maltose ABC transporter permease MalG	COG:COG3833, COG:G, GO:0005886, GO:0008643, GO:0016021, GO:0055085, RefSeq:WP_014234862.1, SO:0001217, UniParc:UPI000243BC0E, UniRef:UniRef100_A0A1B1EIP6, UniRef:UniRef50_Q9KL07, UniRef:UniRef90_Q9KL07
contig_3	cds	1312680	1314254	-	AGOCLK_05845	malF	maltose ABC transporter permease MalF	COG:COG1175, COG:G, GO:0008643, GO:0043190, GO:0055085, RefSeq:WP_020335420.1, SO:0001217, UniParc:UPI000357D544, UniRef:UniRef100_UPI000357D544, UniRef:UniRef50_P02916, UniRef:UniRef90_Q87GB7
contig_3	cds	1314334	1315512	-	AGOCLK_05850	malE	maltose/maltodextrin ABC transporter substrate-binding protein MalE	COG:COG2182, COG:G, RefSeq:WP_014234864.1, SO:0001217, UniParc:UPI000243BC10, UniRef:UniRef100_A0A3B7CYQ5, UniRef:UniRef50_P19576, UniRef:UniRef90_A0A0A0SJL1
contig_3	ncRNA-region	1316103	1316152	+			malK-II RNA	RFAM:RF03008, SO:0005836
contig_3	cds	1316183	1317301	+	AGOCLK_05855	malK	maltose/maltodextrin ABC transporter ATP-binding protein MalK	COG:COG3839, COG:G, EC:7.5.2.1, GO:0005524, GO:0015423, GO:0043190, RefSeq:WP_014234865.1, SO:0001217, UniParc:UPI000243BC11, UniRef:UniRef100_A0A1B1EIW4, UniRef:UniRef50_Q6LK87, UniRef:UniRef90_Q87GB5
contig_3	cds	1317763	1319163	+	AGOCLK_05860		undecaprenyl-phosphate glucose phosphotransferase	KEGG:K03606, RefSeq:WP_020335422.1, SO:0001217, UniParc:UPI0003582738, UniRef:UniRef100_UPI0003582738, UniRef:UniRef50_A7N672, UniRef:UniRef90_A0A1B1EJA5
contig_3	cds	1319174	1320388	+	AGOCLK_05865		capsular biosynthesis protein	KEGG:K20920, RefSeq:WP_020335423.1, SO:0001217, UniParc:UPI0003581DBE, UniRef:UniRef100_UPI0003581DBE, UniRef:UniRef50_Q847V4, UniRef:UniRef90_A0A1B1EIM3
contig_3	cds	1320401	1320934	+	AGOCLK_05870		capsular biosynthesis protein	RefSeq:WP_014234868.1, SO:0001217, UniParc:UPI000243BC14, UniRef:UniRef100_A0A1B1EIM0, UniRef:UniRef50_D0XER3, UniRef:UniRef90_A0A1B1EIM0
contig_3	cds	1320950	1323130	+	AGOCLK_05875		capsular biosynthesis protein	RefSeq:WP_020335424.1, SO:0001217, UniParc:UPI0003581546, UniRef:UniRef100_UPI0003581546, UniRef:UniRef50_A0A1W6W120, UniRef:UniRef90_A0A1B1EIK5
contig_3	cds	1323108	1323926	+	AGOCLK_05880		capsular biosynthesis protein	RefSeq:WP_020335425.1, SO:0001217, UniParc:UPI0003578204, UniRef:UniRef100_UPI0003578204, UniRef:UniRef50_Q847V2, UniRef:UniRef90_A0A1B1EIK0
contig_3	cds	1323927	1324973	+	AGOCLK_05885		glycosyl transferase	RefSeq:WP_020335426.1, SO:0001217, UniParc:UPI0003579EB6, UniRef:UniRef100_UPI0003579EB6, UniRef:UniRef50_A0A128FAU5, UniRef:UniRef90_A0A1B1EIQ9
contig_3	cds	1324951	1326189	+	AGOCLK_05890		ligase	RefSeq:WP_020335427.1, SO:0001217, UniParc:UPI0003580812, UniRef:UniRef100_UPI0003580812, UniRef:UniRef50_A0A0C1ZCJ5, UniRef:UniRef90_A0A1B1EIN6
contig_3	cds	1326186	1327019	+	AGOCLK_05895		capsular biosynthesis protein	RefSeq:WP_020335428.1, SO:0001217, UniParc:UPI000357C653, UniRef:UniRef100_A0A1B1EIJ7, UniRef:UniRef50_Q847U9, UniRef:UniRef90_A0A1B1EIJ7
contig_3	cds	1327016	1328047	+	AGOCLK_05900		capsular biosynthesis protein	RefSeq:WP_020335429.1, SO:0001217, UniParc:UPI000357F566, UniRef:UniRef100_UPI000357F566, UniRef:UniRef50_A0A128FAQ9, UniRef:UniRef90_A0A1B1EIK4
contig_3	cds	1328057	1329364	+	AGOCLK_05905		capsular biosynthesis protein	RefSeq:WP_020335430.1, SO:0001217, UniParc:UPI0003577F84, UniRef:UniRef100_UPI0003577F84, UniRef:UniRef50_A7N678, UniRef:UniRef90_A0A1B1EIV4
contig_3	cds	1329367	1329756	+	AGOCLK_05910		antibiotic resistance protein VanZ	RefSeq:WP_020335431.1, SO:0001217, UniParc:UPI0003582074, UniRef:UniRef100_A0A3B7D5H5, UniRef:UniRef50_A0A2I3CIL6, UniRef:UniRef90_A0A1B1EJ99
contig_3	cds	1329874	1330200	+	AGOCLK_05915	yqfB	N(4)-acetylcytidine aminohydrolase	EC:3.5.1.135, KEGG:K09900, RefSeq:WP_020335433.1, SO:0001217, UniParc:UPI000358097F, UniRef:UniRef100_UPI000358097F, UniRef:UniRef50_Q9KRR0, UniRef:UniRef90_A0A1B1EIL2
contig_3	cds	1330234	1330833	+	AGOCLK_05920		TetR family transcriptional regulator	RefSeq:WP_020335434.1, SO:0001217, UniParc:UPI0003582377, UniRef:UniRef100_UPI0003582377, UniRef:UniRef50_A7N679, UniRef:UniRef90_A0A1B1EIL0
contig_3	cds	1330978	1332012	+	AGOCLK_05925		NADP-dependent oxidoreductase	RefSeq:WP_020335435.1, SO:0001217, UniParc:UPI000357DAB2, UniRef:UniRef100_UPI000357DAB2, UniRef:UniRef50_A0A653BLA3, UniRef:UniRef90_A0A1B1EIJ5
contig_3	cds	1332027	1332644	+	AGOCLK_05930		glutathione S-transferase	RefSeq:WP_020335436.1, SO:0001217, UniParc:UPI000357F4B7, UniRef:UniRef100_UPI000357F4B7, UniRef:UniRef50_A0A448KRL5, UniRef:UniRef90_A0A1B1EIJ0
contig_3	cds	1333324	1334199	-	AGOCLK_05935	mmsB	2-hydroxy-3-oxopropionate reductase	COG:COG2084, COG:I, RefSeq:WP_020335437.1, SO:0001217, UniParc:UPI000356F556, UniRef:UniRef100_A0A1B1EIQ3, UniRef:UniRef50_O33730, UniRef:UniRef90_Q87G98
contig_3	cds	1334414	1335064	+	AGOCLK_05940		phosphatase	RefSeq:WP_024372859.1, SO:0001217, UniParc:UPI0004629C2D, UniRef:UniRef100_A0A1B1ELI4, UniRef:UniRef50_A0A090IDE0, UniRef:UniRef90_A0A1B1ELI4
contig_3	cds	1335343	1335795	+	AGOCLK_05945	azu	azurin	COG:C, COG:COG3241, RefSeq:WP_020335439.1, SO:0001217, UniParc:UPI0003575E16, UniRef:UniRef100_A0A3B7DAZ7, UniRef:UniRef50_Q8CVD5, UniRef:UniRef90_A0A0D1UV25
contig_3	cds	1335928	1336278	-	AGOCLK_05950		ethanolamine utilization protein EutQ	RefSeq:WP_014234884.1, SO:0001217, UniParc:UPI000243BC24, UniRef:UniRef100_A0A1B1EII9, UniRef:UniRef50_A0A059ZMV3, UniRef:UniRef90_A0A290S5A4
contig_3	cds	1336275	1337591	-	AGOCLK_05955		FAD-dependent oxidoreductase	RefSeq:WP_014234885.1, SO:0001217, UniParc:UPI000243BC25, UniRef:UniRef100_UPI000243BC25, UniRef:UniRef50_A0A290S4Q1, UniRef:UniRef90_A0A1B1EIJ4
contig_3	cds	1337604	1339028	-	AGOCLK_05960		rubredoxin-NAD(+) reductase	RefSeq:WP_020335440.1, SO:0001217, UniParc:UPI0003582E37, UniRef:UniRef100_UPI0003582E37, UniRef:UniRef50_A0A5E7G5B6, UniRef:UniRef90_A0A1B1EIU5
contig_3	cds	1339185	1340609	-	AGOCLK_05965		aldehyde dehydrogenase	RefSeq:WP_020335441.1, SO:0001217, UniParc:UPI000357C43A, UniRef:UniRef100_UPI000357C43A, UniRef:UniRef50_A0A0D5YGL5, UniRef:UniRef90_A0A2I3CII3
contig_3	cds	1340611	1341798	-	AGOCLK_05970		2Fe-2S ferredoxin	EC:1.14.15.7, KEGG:K00499, RefSeq:WP_020335442.1, SO:0001217, UniParc:UPI000357C0BB, UniRef:UniRef100_UPI000357C0BB, UniRef:UniRef50_A0A1W6THU0, UniRef:UniRef90_A0A1W6THU0
contig_3	cds	1342120	1343856	+	AGOCLK_05975		Choline transporter	KEGG:K02168, RefSeq:WP_031779249.1, SO:0001217, UniParc:UPI0003F5F285, UniRef:UniRef100_UPI0003F5F285, UniRef:UniRef50_A0A291P6P9, UniRef:UniRef90_A0A1B1EIK2
contig_3	cds	1343961	1344911	-	AGOCLK_05980		LysR family transcriptional regulator	KEGG:K03566, RefSeq:WP_014234890.1, SO:0001217, UniParc:UPI000243BD20, UniRef:UniRef100_A0A1B1EII5, UniRef:UniRef50_N8ZYK8, UniRef:UniRef90_D0WY36
contig_3	cds	1345162	1346988	-	AGOCLK_05985	mdlB	multidrug ABC transporter ATP-binding protein	COG:COG1132, COG:V, RefSeq:WP_020335444.1, SO:0001217, UniParc:UPI00035827AD, UniRef:UniRef100_UPI00035827AD, UniRef:UniRef50_A0A1U9Z6J5, UniRef:UniRef90_S5IX45
contig_3	cds	1347134	1349230	+	AGOCLK_05990		TonB-dependent siderophore receptor	RefSeq:WP_020335445.1, SO:0001217, UniParc:UPI0003581F2C, UniRef:UniRef100_UPI0003581F2C, UniRef:UniRef50_Q6LRU9, UniRef:UniRef90_A0A1B1EIN9
contig_3	cds	1349283	1350068	+	AGOCLK_05995	fepC	ABC transporter	COG:COG1120, COG:PH, RefSeq:WP_020335447.1, SO:0001217, UniParc:UPI000356E89A, UniRef:UniRef100_UPI000356E89A, UniRef:UniRef50_A0A198GR35, UniRef:UniRef90_A0A2I3CIG6
contig_3	cds	1350059	1350988	+	AGOCLK_06000		iron-hydroxamate ABC transporter substrate-binding protein	RefSeq:WP_020335449.1, SO:0001217, UniParc:UPI00035723DE, UniRef:UniRef100_UPI00035723DE, UniRef:UniRef50_Q75ZG7, UniRef:UniRef90_A0A3B7D590
contig_3	cds	1350985	1352952	+	AGOCLK_06005	fhuB	Fe(3+)-hydroxamate ABC transporter permease FhuB	KEGG:K23228, RefSeq:WP_020335450.1, SO:0001217, UniParc:UPI000357BAC4, UniRef:UniRef100_UPI000357BAC4, UniRef:UniRef50_A0A5N8UV07, UniRef:UniRef90_A0A1B1EII1
contig_3	cds	1353022	1353867	-	AGOCLK_06010	mscS	mechanosensitive ion channel protein MscS	COG:COG0668, COG:M, RefSeq:WP_020335451.1, SO:0001217, UniParc:UPI00035735D6, UniRef:UniRef100_UPI00035735D6, UniRef:UniRef50_F7YSH7, UniRef:UniRef90_A0A1B1EII4
contig_3	cds	1354042	1355382	-	AGOCLK_06015		HlyD family type I secretion periplasmic adaptor subunit	KEGG:K12537, RefSeq:WP_020335452.1, SO:0001217, UniParc:UPI000357EAE1, UniRef:UniRef100_UPI000357EAE1, UniRef:UniRef50_Q7MFD4, UniRef:UniRef90_A0A3B7D5G1
contig_3	cds	1355354	1357075	-	AGOCLK_06020		type I secretion system permease/ATPase	RefSeq:WP_020335453.1, SO:0001217, UniParc:UPI000357D894, UniRef:UniRef100_UPI000357D894, UniRef:UniRef50_Q7MFD5, UniRef:UniRef90_A0A1B1EIT4
contig_3	cds	1357152	1357724	-	AGOCLK_06025		calcium-binding protein	RefSeq:WP_020335454.1, SO:0001217, UniParc:UPI0003583476, UniRef:UniRef100_UPI0003583476, UniRef:UniRef50_Q7MFD6, UniRef:UniRef90_A0A1B1EJ79
contig_3	cds	1357962	1358606	-	AGOCLK_06030		Helix-turn-helix transcriptional regulator	SO:0001217, UniRef:UniRef50_A7N2H9, UniRef:UniRef90_A0A1B1EIJ3
contig_3	cds	1358852	1359520	-	AGOCLK_06035		helix-turn-helix transcriptional regulator	RefSeq:WP_020335456.1, SO:0001217, UniParc:UPI0003578F1A, UniRef:UniRef100_UPI0003578F1A, UniRef:UniRef50_A7N2H8, UniRef:UniRef90_A0A1B1EIJ1
contig_3	cds	1359704	1359904	-	AGOCLK_06040		chromosome partitioning protein ParA	RefSeq:WP_014234902.1, SO:0001217, UniParc:UPI000243BD2C, UniRef:UniRef100_A0A1B1EIH4, UniRef:UniRef50_A0A0A3ETF9, UniRef:UniRef90_A0A1B1EIH4
contig_3	cds	1360151	1361107	+	AGOCLK_06045	moxR	AAA family ATPase	COG:COG0714, COG:R, RefSeq:WP_020335457.1, SO:0001217, UniParc:UPI0003575F9B, UniRef:UniRef100_UPI0003575F9B, UniRef:UniRef50_A0A841GK12, UniRef:UniRef90_A0A1W6TWV7
contig_3	cds	1361123	1362049	+	AGOCLK_06050		DUF58 domain-containing protein	RefSeq:WP_020335458.1, SO:0001217, UniParc:UPI0003570F61, UniRef:UniRef100_UPI0003570F61, UniRef:UniRef50_A0A066UT56, UniRef:UniRef90_A0A1B1EIN1
contig_3	cds	1362078	1362554	+	AGOCLK_06055		DUF4381 domain-containing protein	RefSeq:WP_020335459.1, SO:0001217, UniParc:UPI000357F87B, UniRef:UniRef100_UPI000357F87B, UniRef:UniRef50_A0A0P7EWX4, UniRef:UniRef90_A0A1B1EIK7
contig_3	cds	1362547	1363551	+	AGOCLK_06060		IMP dehydrogenase	RefSeq:WP_020335460.1, SO:0001217, UniParc:UPI000356F2D8, UniRef:UniRef100_UPI000356F2D8, UniRef:UniRef50_Q6LG85, UniRef:UniRef90_A0A1B1EIH1
contig_3	cds	1363544	1365415	+	AGOCLK_06065		VWFA domain-containing protein	RefSeq:WP_076633444.1, SO:0001217, UniParc:UPI00072012E4, UniRef:UniRef100_UPI00072012E4, UniRef:UniRef50_A0A1B1EIH7, UniRef:UniRef90_A0A1B1EIH7
contig_3	cds	1365420	1367066	+	AGOCLK_06070		BatD family protein	RefSeq:WP_024372652.1, SO:0001217, UniParc:UPI00041FCFA8, UniRef:UniRef100_UPI00041FCFA8, UniRef:UniRef50_A0A2I3CJM2, UniRef:UniRef90_A0A1B1EIS4
contig_3	cds	1367141	1367890	-	AGOCLK_06075	pstB	phosphate ABC transporter ATP-binding protein PstB	COG:COG1117, COG:P, EC:7.3.2.1, GO:0005315, GO:0005524, GO:0005886, GO:0015415, RefSeq:WP_014234909.1, SO:0001217, UniParc:UPI000243BD33, UniRef:UniRef100_A0A1B1EJ70, UniRef:UniRef50_Q5XBY7, UniRef:UniRef90_Q87G59
contig_3	cds	1367951	1368814	-	AGOCLK_06080	pstA	phosphate ABC transporter permease PstA	COG:COG0581, COG:P, RefSeq:WP_014234910.1, SO:0001217, UniParc:UPI000243BD34, UniRef:UniRef100_A0A1B1EIH5, UniRef:UniRef50_A0A1Y6L039, UniRef:UniRef90_A0A850K6H6
contig_3	cds	1368837	1369769	-	AGOCLK_06085	pstC	phosphate ABC transporter permease subunit PstC	COG:COG0573, COG:P, RefSeq:WP_014234911.1, SO:0001217, UniParc:UPI000243BD35, UniRef:UniRef100_A0A1B1EII3, UniRef:UniRef50_A0A1B9PJD5, UniRef:UniRef90_A0A090RQV0
contig_3	cds	1369870	1370691	-	AGOCLK_06090	pstS	phosphate ABC transporter substrate-binding protein	COG:COG0226, COG:P, RefSeq:WP_014234912.1, SO:0001217, UniParc:UPI000243BD36, UniRef:UniRef100_A0A1B1EIH0, UniRef:UniRef50_Q6LSC1, UniRef:UniRef90_A0A072GQF5
contig_3	cds	1371040	1372683	+	AGOCLK_06095		methyl-accepting chemotaxis protein	RefSeq:WP_020333415.1, SO:0001217, UniParc:UPI0003576EFA, UniRef:UniRef100_UPI0003576EFA, UniRef:UniRef50_A0A1M6BGI1, UniRef:UniRef90_A0A1B1EIG2
contig_3	cds	1372771	1374102	-	AGOCLK_06100	srmB	RNA helicase	COG:COG0513, COG:L, SO:0001217, UniParc:UPI0002E9DBDD, UniRef:UniRef100_A0A1B1EIM1, UniRef:UniRef50_A0A1M6BGD2, UniRef:UniRef90_A0A3A2I0D1
contig_3	cds	1374659	1374904	+	AGOCLK_06105	lpp	Major outer membrane lipoprotein Lpp	COG:COG4238, COG:M, RefSeq:WP_014234915.1, SO:0001217, UniParc:UPI000243BD39, UniRef:UniRef100_A0A1B1EIJ6, UniRef:UniRef50_U3AV12, UniRef:UniRef90_U3AV12
contig_3	cds	1374926	1375852	-	AGOCLK_06110		Peptidase	RefSeq:WP_024372651.1, SO:0001217, UniParc:UPI0002D8E139, UniRef:UniRef100_A0A1B1EIG1, UniRef:UniRef50_A0A2G4B3N1, UniRef:UniRef90_A0A1B1EIG1
contig_3	cds	1375859	1377274	-	AGOCLK_06115	phrB	deoxyribodipyrimidine photo-lyase	RefSeq:WP_020333417.1, SO:0001217, UniParc:UPI000357280F, UniRef:UniRef100_UPI000357280F, UniRef:UniRef50_K5UPB5, UniRef:UniRef90_A0A1B1EIG5
contig_3	cds	1377284	1378099	-	AGOCLK_06120		helix-turn-helix-type transcriptional regulator	KEGG:K22491, RefSeq:WP_020333418.1, SO:0001217, UniParc:UPI00035831F9, UniRef:UniRef100_UPI00035831F9, UniRef:UniRef50_D0XEL5, UniRef:UniRef90_A0A1B1EIR5
contig_3	cds	1378089	1379039	-	AGOCLK_06125	ybgA	DUF1722 domain-containing protein	COG:COG3272, COG:S, RefSeq:WP_020333419.1, SO:0001217, UniParc:UPI000357E348, UniRef:UniRef100_UPI000357E348, UniRef:UniRef50_F9RX26, UniRef:UniRef90_S5J6D5
contig_3	cds	1379438	1380148	+	AGOCLK_06130	deoD	purine-nucleoside phosphorylase	COG:COG0813, COG:F, EC:2.4.2.1, GO:0004731, GO:0042278, KEGG:K03784, RefSeq:WP_014234920.1, SO:0001217, UniParc:UPI000243BE33, UniRef:UniRef100_A0A1B1EIG4, UniRef:UniRef50_Q9KNB2, UniRef:UniRef90_Q9KNB2
contig_3	cds	1380210	1381679	+	AGOCLK_06135	insA	lactate dehydrogenase	COG:COG3677, COG:X, RefSeq:WP_014234921.1, SO:0001217, UniParc:UPI000243BE34, UniRef:UniRef100_A0A1B1EIH3, UniRef:UniRef50_A8SZI4, UniRef:UniRef90_A8SZI4
contig_3	cds	1381827	1383311	+	AGOCLK_06140		hypothetical protein	RefSeq:WP_020333420.1, SO:0001217, UniParc:UPI000356F8F5, UniRef:UniRef100_UPI000356F8F5, UniRef:UniRef50_A0A6N4AYY1, UniRef:UniRef90_A0A1B1EIF8
contig_3	cds	1383295	1384878	+	AGOCLK_06145		GGDEF domain-containing protein	RefSeq:WP_020333421.1, SO:0001217, UniParc:UPI0003576AEB, UniRef:UniRef100_UPI0003576AEB, UniRef:UniRef50_A7N6E6, UniRef:UniRef90_A0A1B1EIF3
contig_3	cds	1385282	1385659	+	AGOCLK_06150		GTPase	RefSeq:WP_014234924.1, SO:0001217, UniParc:UPI000243BE37, UniRef:UniRef100_A0A1B1EIK9, UniRef:UniRef50_A0A086IBF7, UniRef:UniRef90_A0A0L8CYM8
contig_3	cds	1385659	1386792	+	AGOCLK_06155		HlyD family secretion protein	RefSeq:WP_020333422.1, SO:0001217, UniParc:UPI000357B266, UniRef:UniRef100_UPI000357B266, UniRef:UniRef50_A0A318DRQ2, UniRef:UniRef90_A0A1B1EII8
contig_3	cds	1387019	1387567	+	AGOCLK_06160		ECF-type riboflavin transporter substrate-binding protein	RefSeq:WP_014234926.1, SO:0001217, UniParc:UPI000243BE39, UniRef:UniRef100_A0A1B1EIF2, UniRef:UniRef50_Q6LQ01, UniRef:UniRef90_A0A1B1EIF2
contig_3	cds	1387674	1388855	-	AGOCLK_06165		MFS transporter	RefSeq:WP_020333423.1, SO:0001217, UniParc:UPI000357D685, UniRef:UniRef100_UPI000357D685, UniRef:UniRef50_A0A1C3JDG5, UniRef:UniRef90_Q87G33
contig_3	cds	1388948	1389802	-	AGOCLK_06170	napH	quinol dehydrogenase ferredoxin subunit NapH	COG:C, COG:COG0348, RefSeq:WP_020333424.1, SO:0001217, UniParc:UPI00035792D6, UniRef:UniRef100_UPI00035792D6, UniRef:UniRef50_P33934, UniRef:UniRef90_A0A1W6V6A6
contig_3	cds	1389802	1390572	-	AGOCLK_06175	napG	ferredoxin-type protein NapG	COG:C, COG:COG1143, RefSeq:WP_020333425.1, SO:0001217, UniParc:UPI00035794F8, UniRef:UniRef100_UPI00035794F8, UniRef:UniRef50_A0A4R3UM16, UniRef:UniRef90_A0A227J728
contig_3	cds	1390961	1391461	+	AGOCLK_06180	rimL	GNAT family N-acetyltransferase	COG:COG1670, COG:JO, RefSeq:WP_020333426.1, SO:0001217, UniParc:UPI000357811D, UniRef:UniRef100_UPI000357811D, UniRef:UniRef50_A7N342, UniRef:UniRef90_D0XBQ6
contig_3	cds	1391488	1392465	-	AGOCLK_06185		phosphotransferase	RefSeq:WP_020333427.1, SO:0001217, UniParc:UPI00035717AB, UniRef:UniRef100_UPI00035717AB, UniRef:UniRef50_A3UQI8, UniRef:UniRef90_A0A1B1EIG3
contig_3	cds	1392474	1392749	-	AGOCLK_06190		N-acetyltransferase	RefSeq:WP_020333428.1, SO:0001217, UniParc:UPI000357A592, UniRef:UniRef100_A0A1B1EIF0, UniRef:UniRef50_A0A5Q4ZWU2, UniRef:UniRef90_A0A1B1EIF0
contig_3	cds	1392870	1393613	+	AGOCLK_06195		cation tolerance protein CutA	SO:0001217, UniRef:UniRef50_A7N341, UniRef:UniRef90_A0A1B1EIE2
contig_3	cds	1393729	1396089	-	AGOCLK_06200	lonB	ATP-dependent protease	COG:COG1067, COG:O, EC:3.4.21.-, KEGG:K04770, RefSeq:WP_020333431.1, SO:0001217, UniParc:UPI000357B9E0, UniRef:UniRef100_UPI000357B9E0, UniRef:UniRef50_A0A3N2QYZ0, UniRef:UniRef90_A0A1W6TWI3
contig_3	cds	1396285	1396782	+	AGOCLK_06205		hypothetical protein	RefSeq:WP_020333433.1, SO:0001217, UniParc:UPI000357638C, UniRef:UniRef100_A0A3B7CYJ7, UniRef:UniRef50_Q6LI36, UniRef:UniRef90_A0A1B1EIH8
contig_3	cds	1397013	1399046	-	AGOCLK_06210	preP	S9 family peptidase	COG:COG1505, COG:E, RefSeq:WP_020333434.1, SO:0001217, UniParc:UPI0003577084, UniRef:UniRef100_UPI0003577084, UniRef:UniRef50_P27028, UniRef:UniRef90_A0A1W6UB59
contig_3	cds	1399213	1400112	-	AGOCLK_06215	lysR	LysR family transcriptional regulator	COG:COG0583, COG:K, RefSeq:WP_014234937.1, SO:0001217, UniParc:UPI000243BE44, UniRef:UniRef100_A0A1B1EIE5, UniRef:UniRef50_A6W1N4, UniRef:UniRef90_A0A227HT90
contig_3	cds	1400276	1401967	+	AGOCLK_06220	lldP	lactate permease	COG:C, COG:COG1620, KEGG:K03303, RefSeq:WP_020333435.1, SO:0001217, UniParc:UPI0003570E39, UniRef:UniRef100_UPI0003570E39, UniRef:UniRef50_W6RC94, UniRef:UniRef90_A0A1B1EIP5
